Word,Frequency
কাতায়,10
পেরেসের,11
চাট্টিখানি,11
বিডারদের,12
পারফরম্যান্সটা,12
গ্রাউন্ডস,12
এ্যারন,10
ডাগআউট,11
ফ্র্যাকচার,10
মাভি,11
সরফরাজদের,12
আলোনসো,11
সুয়ারেসকে,11
দেওয়াতে,10
ওয়ানডেই,10
মোহাইমেনুল,10
গোরেৎস্কা,10
ওকাম্পোস,11
্যাঞ্জার্স,10
জীর্ণ,11
দালমা,12
মার্চেসিন,10
অফিসিয়ালরা,12
মায়াঙ্কের,10
ক্ল্যাসিকো,11
মার্তা,11
আলেগ্রির,11
রোনালদিনহোকে,10
ব্যাটসম্যানরাই,11
ব্যাঙ্গালুরুকে,12
রায়নাকে,10
আন্তিচ,11
বাগেরহাটকে,11
উগো,12
ব্যাটসম্যানেরই,11
আনুচিং,10
নিওয়েলসের,10
গঞ্জালেজের,10
ঝড়টা,11
সূর্যকুমার,10
শুভমান,12
ল্যামোস,11
পবের্র,12
সারল,10
উদ্বোধণী,11
সন্দিপ,12
অসম্ভবই,10
মুলারকে,10
৮টাব্যাডমিন্টন,11
সুফিলকে,10
খেলাঢাকা,12
পারিবাস,10
৪টাবঙ্গবন্ধু,12
গ্লাডিয়েটর্সের,10
মোস্তাফিজরা,11
ব্যাটিংকে,12
তাসপিয়া,10
উইকেটকে,11
আজারেঙ্কার,11
ব্লুতে,12
ফর্মেটের,11
আবদু,11
বারবাডোজে,10
৩টাশেখ,12
সফরতৃতীয়,11
২০চট্টগ্রাম,11
অস্ট্রেলিয়াই,11
জাইলস,11
বাহাদের,10
ফর্মেটেই,12
গ্ল্যাডিয়েটর্স,12
প্যাটেলকে,12
মাশুরা,11
এডমিলসন,10
ফরমেটেই,10
এমরে,12
উরুগুয়েকে,12
বৃহঃবার,12
উইন্ডিজদের,10
দুয়েকজন,12
মিনেরভা,10
রোহেল,10
লক্ষ্ণৌতে,12
অফস্পিনিং,10
বিশ্বকাপটাকে,12
আইএসএলে,11
আম্পয়ার,12
পরাজয়টা,11
লেমোসের,10
জকোভিচকে,11
সিক্সইন্ডিয়ান,10
সান্দা,11
ক্যারে,12
পোরশে,11
চ্যাম্পিয়নশিপসরাসরি,10
টাইটানসের,11
১উয়েফা,11
৫৫সরাসরি,10
এন্ডি,10
সাংহাইতে,12
কেনিনের,11
৫৫টা,10
কাউন্সিলরশীপ,10
নারাইনকে,11
শরীফুলের,12
বিসিআইসির,10
ভিক্টোরিয়ান্সকে,10
ছনুয়ায়,12
ছনুয়ার,10
খানখানাবাদের,10
ষোলশহরে,12
তছলিম,10
আদর্শগ্রাম,10
চাম্বলের,12
ঘাটচেক,12
মাদ্,11
নয়াহাট,10
গ্রেপ্তারপূর্বক,10
পৌরসদরে,11
সীকম,10
আগ্রাবাদস্থ,10
জামসেদ,11
চাক্তাইয়ে,10
রাঙামা,10
পাইন্দং,12
দেউরি,10
মানববিদ্যা,10
হারলা,11
সার্সন,12
কানাইমাদারী,10
জুলধা,12
খিরাম,10
মুদ্রাগুলো,11
দেউড়ির,12
সমপ্রসারণের,12
আলীনগরে,11
ঢেমশার,12
ইফিসিয়েন্সি,10
রেমাক্রি,10
ফিঙড,12
ন্যাজল,10
সুযত,12
বাংলানিউজএ,11
রিদোয়ান,12
অর্ধদিবস,11
অটোটেম্পো,11
এঙপোর্ট,10
ইবনাত,11
চন্দ্রনগর,12
আইডিসিআরের,12
এমেচার,10
মারিশ্যা,12
বাঘাইছড়ির,12
কোতোয়ালীতে,12
ছৈয়দুল,10
মহাশ্মশান,10
পৌরকরের,11
বন্দরকেন্দ্রিক,10
খুরুশকুলের,10
সাইটোলজি,10
সাখাওয়াতকে,12
ঘনফুটের,10
ছনখোলা,10
মাদারবাড়িতে,10
অর্থোপেডিক,10
রোহানকে,12
শাহেনার,12
টেঙির,10
মারফা,10
বিজিএমইএকে,12
ব্রাশফায়ারে,11
শয্যাই,10
চেচুরিয়া,11
দেউড়িতে,10
ইডিইউ,11
বলীখেলার,10
নানিয়ারচরের,12
স্ক্র্যাপসহ,10
বিএসআরএমের,12
চকবাজারসহ,10
খরণদ্বীপ,11
মোনাফের,12
টিএসপি,12
১৫৮টি,11
বিহারগুলোতে,10
রাসু,10
ফিশারীঘাট,12
ইঞ্জিনবিহীন,10
পাঁচকাড়া,12
পালংখালীর,11
মধুরছড়া,11
সৈয়দবাড়ি,10
ঘাটা,11
মিঠাছড়ি,10
মইজ্জ্যারটেক,10
শাবকটির,10
৩১৫বি৪,10
ভান্তের,12
কাগজাদি,12
৩৬৪টি,12
সুপারিওয়ালাপাড়ার,11
মেয়াদোত্তীর্ণ,10
মূলভূখণ্ডের,12
স্লটার,11
বাশঁখালী,10
কাট্টলি,12
বৃষ্টিবলয়,11
ফাতীন,10
মুনীরুল,12
ইয়াছমিনের,10
কর্পোরেশনসহ,10
হোছাইনের,10
এঙপ্রেসে,11
কেরুনতলী,12
মগধরা,10
সাকেরিয়া,10
ব্যাটলিয়ন,12
আগরাওয়াল,11
কবাখালী,11
মোহাম্মদুল,12
লক্ষ্মীছড়ি,12
আলেফ,12
মহালছড়ির,12
কার্বারি,10
সুদিব্য,12
প্রসীত,10
বড়ছড়া,10
ফজলুল্লাহর,10
বাণিজ্যালয়কে,10
কেইপিজেড,12
ফুটখালী,12
রথীচন্দ্র,11
লাক্ষ্যা,10
তুয়ারি,11
মাইরাং,10
ঝিরিতে,10
চেহের,12
বনবিটের,12
ল্যাবগুলো,11
রেজাউলকে,12
গর্জনতলী,11
মেহেরনামা,12
জেএমসেন,12
ঘুমধুমের,12
বৈলগাঁও,12
কোয়েরেন্টাইনে,11
টিনুর,11
বেডিবাঁধের,12
পরুয়াপাড়া,10
বিদ্যুৎকেন্দ্রগুলোতে,10
এফএসআরইউ,12
রাহাত্তারপুলে,10
সেভরন,10
মনছুরাবাদ,10
তঞ্চঙ্গা,11
এঙিকিউটিভ,10
সমপ্রসারিত,11
বিষণ্নতা,11
মন্,12
এডিআরের,12
এগারটার,11
সম্মতিপত্র,11
বিতানের,11
হ্লাপ্রুচাই,12
খুদুকখালী,11
টেঙটাইল,11
চরণদ্বীপ,10
তালসরা,10
টেঙিতে,10
ষাঁড়টির,10
বিডিনিউজতিনি,10
বর্ষবিদায়,11
ইটভাটাটি,10
৭৩৮টি,11
পুঁইছড়ির,12
স্বাক্ষীর,12
মাঝিমাল্লাদের,11
শূরায়,12
স্টোররেন্ট,10
পিবলু,10
তানিমকে,12
কড়লডেঙ্গা,12
এঙপ্রেসের,10
এডালটিসাইড,11
পাঁচলাইশস্থ,10
এইদিনও,10
বেঙ্গুরা,12
পশ্চিমমধ্য,10
চিনিযুক্ত,10
রাণীরহাট,12
মিল্কি,12
ভট্টচার্য্য,10
লেলাং,10
হাইড্রোক্লোরাইড,10
উচিতার,11
চিম্বুক,11
তরমুজের,12
আহরণকারীরা,11
ফজিলাতুননেছা,11
নাপোড়া,11
পুইঁছড়ি,12
পালেগ্রাম,10
ফিরোজশাহ্,10
পাঁচজনও,10
হরিণখাইন,10
চাটগাঁর,10
রক্ষককে,11
নাড়াইছড়ি,10
বরগুনী,11
খুমি,10
জার্মপ্লাজম,12
সাসেঙ,10
মেঙিকোর,12
ডেরকের,12
ইউক্রেইন,11
কর্তৃপক্ষগুলোর,11
৪০টা,12
শ্যাওলা,11
নাগরিকপঞ্জিতে,11
